time,theta,theta_dot,tau
69.72,0.015511133062967903,0.025493978233237718,-0.4911436253643437
69.74,0.015890698650707608,0.012447421666419566,-0.4911436253643437
69.76,0.01600820786518627,-0.0007082067322061458,-0.4990133642141356
69.78,0.015863580627735355,-0.013733449143669673,-0.4911436253643432
69.8,0.015462960225326412,-0.026307174918255717,-0.4755282581475827
69.82000000000001,0.014812931981680464,-0.038448704569517295,-0.45241352623300446
69.84,0.013923559726573304,-0.050103438069758324,-0.4221639627509992
69.86,0.012809567132827712,-0.061051573101879864,-0.38525662138790073
69.88,0.011490337716315132,-0.07090810505934524,-0.38525662138790073
69.9,0.009989914835954176,-0.07912282704619403,-0.2938926261462392
69.92,0.008340727320924885,-0.08575821079114442,-0.24087683705085766
69.94,0.006573436897053718,-0.09095198801750237,-0.18406227634236247
69.96000000000001,0.004717044689473347,-0.09426401330625657,-0.12434494358242124
69.98,0.0028090905420178527,-0.0958503076387024,-0.06266661678214265
70.0,0.0008855447320808101,-0.09622968077933926,-1.5677954951632475e-14
70.02,-0.001027553915418878,-0.09492198373605411,-1.5677954951632475e-14
70.04,-0.0028961058561295288,-0.09171198748830452,0.12434494358244592
70.06,-0.004690372920519551,-0.08745103057968459,0.18406227634233333
70.08,-0.00638669942682049,-0.08200810995997111,0.2408768370508551
70.10000000000001,-0.007955474780441833,-0.07471588988020031,0.29389262614625977
70.12,-0.009365797119902007,-0.06596996291099701,0.34227355296434686
70.14,-0.010591012043416594,-0.056167066640325884,0.3852566213878989
70.16,-0.011610609289672015,-0.04561814122261341,0.3852566213878989
70.18,-0.012412873686642373,-0.03442533102306049,0.45241352623301534
70.2,-0.01298582257526618,-0.02278874149981844,0.47552825814757305
70.22,-0.013320764455519081,-0.010776118241722608,0.49114362536434264
70.24,-0.013411882732771191,0.0016594926474441558,0.49114362536434264
70.26,-0.013253021709573544,0.014198985674624593,0.49901336421413595
70.28,-0.012847028635393928,0.026416822998403415,0.49114362536434425
70.3,-0.01220057088778173,0.03815063251127179,0.47552825814758437
70.32000000000001,-0.011322812356442535,0.04949433601964418,0.4524135262330068
70.34,-0.01022500872495093,0.0601657252194,0.42216396275100204
70.36,-0.008920690312550102,0.06993917818036752,0.3852566213879042
70.38,-0.007427273473111664,0.07889533469280252,0.3852566213879042
70.4,-0.00576618385542661,0.08688134919684852,0.2938926261462205
70.42,-0.003962856403210149,0.09351089078251465,0.24087683705086238
70.44,-0.0020467353550946057,0.09816414318971009,0.18406227634234104
70.46000000000001,-5.596227278702615e-05,0.10083996819882374,0.12434494358239893
70.48,0.001972189855190909,0.10193523218810206,0.062666616782148
70.5,0.004006097940632794,0.10101501168307579,2.1068257809790594e-14
70.52,0.006006041446077429,0.09830439257976326,2.1068257809790594e-14
70.54,0.007935594947694488,0.09438747562094674,-0.1243449435824407
70.56,0.009769136828613925,0.08881787238424622,-0.1840622763423283
70.58,0.011474672142108181,0.08150896385266927,-0.2408768370508504
70.60000000000001,0.013025445449199495,0.07337135799087184,-0.29389262614625544
70.62,0.014401736349295226,0.06413688223060343,-0.342273552964343
70.64,0.015579325861118197,0.0534977684044801,-0.38525662138789546
70.66,0.016535195680534097,0.041837338649372176,-0.38525662138789546
70.68,0.017251197011574314,0.02949763155223261,-0.452413526233013
70.7,0.017714814366485542,0.01676594781692543,-0.47552825814758015
70.72,0.01792080267924957,0.003759641870906518,-0.49114362536434164
70.74,0.017864016880483263,-0.009432618172252119,-0.49114362536434164
70.76,0.017542679592158317,-0.022650415816369875,-0.4990133642141345
70.78,0.01695895300200571,-0.03566254900646602,-0.49114362536434525
70.8,0.01611843395790155,-0.048396268112407353,-0.47552825814758604
70.82000000000001,0.015030110882745695,-0.06055213913527986,-0.45241352623300907
70.84,0.013708954372794024,-0.07158369072318997,-0.42216396275100493
70.86,0.01217610015841174,-0.08128604245908116,-0.3852566213879076
70.88,0.010458846740063728,-0.08979866035691952,-0.3852566213879076
70.9,0.00858375383887552,-0.09760034184190891,-0.2938926261462249
70.92,0.00656560688376391,-0.10429535538771205,-0.24087683705086713
70.94,0.004433154098629421,-0.10897873164475375,-0.18406227634234607
70.96000000000001,0.0022228422470389145,-0.11142531664723512,-0.12434494358240415
70.98,-2.1651345918170112e-05,-0.11211170732089323,-0.06266661678215335
71.0,-0.002261578471797395,-0.11177724354357679,1.963148762455295e-15
71.02,-0.004478428656997137,-0.10987333309324093,1.963148762455295e-15
71.04,-0.006641024490443252,-0.10598991667704158,0.12434494358243549
71.06,-0.008711230772346836,-0.10034660683885217,0.18406227634234973
71.08,-0.010651816544474476,-0.09358017802881181,0.24087683705084564
71.10000000000001,-0.012443065574382964,-0.08548813091833186,0.29389262614625106
71.12,-0.01405923722097804,-0.07581915009631135,0.34227355296433903
71.14,-0.015470791310723861,-0.06486688494284323,0.385256621387892
71.16,-0.016652359829161745,-0.053203025087494034,0.385256621387892
71.18,-0.01759279756383948,-0.040796608509862095,0.45241352623301073
