time,theta,theta_dot,tau
13.146666666666636,-0.07094989031336338,-0.0615150951686699,0.3852566213878965
13.166666666666636,-0.07195791336032387,-0.03929137374481565,0.42216396275100704
13.186666666666635,-0.07251464541560958,-0.016401827348929872,0.45241352623300773
13.206666666666635,-0.07260905164664577,0.006925399483846809,0.47552825814757627
13.226666666666635,-0.07223475091370118,0.030453247367626526,0.49114362536434464
13.246666666666634,-0.07139016164998581,0.05393898229098651,0.4990133642141356
13.266666666666634,-0.07007858189294262,0.07713753992822125,0.4990133642141357
13.286666666666633,-0.06830820185261571,0.09980492361090611,0.4911436253643436
13.306666666666633,-0.0660920484851515,0.12170160466354218,0.47552825814757677
13.326666666666632,-0.06344786252942153,0.14259587354664136,0.45241352623301134
13.333333333333334,-0.06344786252942153,0.14259587354664136,0.45241352623301134
13.353333333333333,-0.06039790950340547,0.16226709081703666,0.42216396275100787
13.373333333333333,-0.056968727162078285,0.1805087882246808,0.38525662138789746
13.393333333333333,-0.05319081289172359,0.19713157233422657,0.34227355296434525
13.413333333333332,-0.04909825543997265,0.21196578587139095,0.293892626146235
13.433333333333332,-0.044728316241844354,0.2248638855227983,0.24087683705085938
13.453333333333331,-0.04012096638567072,0.23570249912539645,0.18406227634234448
13.473333333333331,-0.03531838595597083,0.24438413001566528,0.12434494358242314
13.49333333333333,-0.03036443308119915,0.250838481703426,0.06266661678215164
13.51333333333333,-0.02530409049242478,0.25502338190966156,3.4296300182491773e-15
13.53333333333333,-0.02018289775572093,0.2569252912686357,-0.0626666167821519
13.55333333333333,-0.015046377569675886,0.256559388536456,-0.12434494358243026
13.573333333333329,-0.009939464615494806,0.25396923085663836,-0.1840622763423381
13.593333333333328,-0.004905945408514611,0.24922599438780146,-0.2408768370508534
13.613333333333328,1.2082573092052178e-05,0.24242730727645023,-0.29389262614623524
13.633333333333328,0.004774724512107024,0.2336956934394514,-0.3422735529643455
13.653333333333327,0.009344767084085102,0.22317665176942725,-0.3852566213878931
13.673333333333327,0.013688115518911595,0.21103640116409086,-0.422163962751008
13.693333333333326,0.01777418254747581,0.19745932691968504,-0.45241352623300846
13.713333333333326,0.02157622367312815,0.18264516872223022,-0.4755282581475768
13.733333333333325,0.025071614035883424,0.16680599435803556,-0.49114362536434497
13.753333333333325,0.02824206305762886,0.15016300648665584,-0.4990133642141357
13.773333333333325,0.031073764027432654,0.13294323225077587,-0.49901336421413606
13.793333333333324,0.03355747679828449,0.1153761471336952,-0.4911436253643446
13.813333333333324,0.03568854280342861,0.0976902853011974,-0.4755282581475762
13.833333333333323,0.0374668326456625,0.08010988868011237,-0.4524135262330106
13.853333333333323,0.038896627550461325,0.06285164624117906,-0.4221639627510069
13.873333333333322,0.039986436987747044,0.04612157338901063,-0.3852566213878964
13.893333333333322,0.04074875574224192,0.03011207904607557,-0.34227355296434403
13.913333333333322,0.041199764633982665,0.014999264987968792,-0.2938926261462394
13.933333333333321,0.0413589799449041,0.0009404982891685412,-0.24087683705085788
13.95333333333332,0.04124885738228392,-0.011927706575771057,-0.18406227634234287
13.97333333333332,0.04089435708734855,-0.0234914642916396,-0.12434494358242835
